name,country,date,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration
Stratford,New Zealand,2020-02-14,23.5,15.7,0.0,67,4.56
Stratford,New Zealand,2020-02-15,21.7,16.6,0.4,74,3.26
Stratford,New Zealand,2020-02-16,21.3,17.3,6.5,84,2.59
Stratford,New Zealand,2020-02-17,21.8,16.6,4.5,86,2.5
Stratford,New Zealand,2020-02-18,21.3,16.5,3.3,86,2.57
Stratford,New Zealand,2020-02-19,22.7,12.6,0.8,76,4.14
Stratford,New Zealand,2020-02-20,22.8,14.1,1.7,82,3.95
Stratford,New Zealand,2020-02-21,20.5,17.3,23.8,88,2.41
Stratford,New Zealand,2020-02-22,20.1,11.6,5.7,80,2.67
Stratford,New Zealand,2020-02-23,16.1,8.8,0.1,77,2.97
Stratford,New Zealand,2020-02-24,18.7,12.0,0.0,77,3.91
Stratford,New Zealand,2020-02-25,21.1,12.0,0.0,77,4.11
Stratford,New Zealand,2020-02-26,22.8,13.7,0.0,75,4.28
Stratford,New Zealand,2020-02-27,22.4,12.6,0.0,77,4.03
Stratford,New Zealand,2020-02-28,22.2,15.3,3.9,82,3.54
Stratford,New Zealand,2020-02-29,21.4,10.7,0.0,79,3.69
Stratford,New Zealand,2020-03-01,22.7,14.9,0.2,72,3.83
Stratford,New Zealand,2020-03-02,19.9,15.7,0.0,82,2.14
Stratford,New Zealand,2020-03-03,20.9,16.4,12.1,87,2.65
Stratford,New Zealand,2020-03-04,19.4,11.4,0.5,73,2.87
Stratford,New Zealand,2020-03-05,18.9,9.7,0.0,69,3.75
Stratford,New Zealand,2020-03-06,19.2,11.7,0.0,66,3.74
Stratford,New Zealand,2020-03-07,20.2,11.1,0.0,70,3.63
Stratford,New Zealand,2020-03-08,19.9,14.5,9.6,82,2.79
Stratford,New Zealand,2020-03-09,17.9,12.1,4.2,90,1.42
Stratford,New Zealand,2020-03-10,17.7,11.9,0.7,84,2.47
Stratford,New Zealand,2020-03-11,17.5,7.6,4.8,82,2.16
Stratford,New Zealand,2020-03-12,16.1,9.1,0.0,76,3.15
Stratford,New Zealand,2020-03-13,19.0,10.5,0.0,76,3.44
Stratford,New Zealand,2020-03-14,19.8,10.7,0.0,82,3.19
Stratford,New Zealand,2020-03-15,19.6,10.2,0.0,82,3.18
Stratford,New Zealand,2020-03-16,20.4,11.5,0.5,76,2.49
Stratford,New Zealand,2020-03-17,13.9,7.6,0.0,66,3.0
Stratford,New Zealand,2020-03-18,16.4,9.1,0.0,76,3.0
Stratford,New Zealand,2020-03-19,18.7,10.3,0.2,80,2.1
Stratford,New Zealand,2020-03-20,19.3,10.0,0.0,82,2.61
Stratford,New Zealand,2020-03-21,19.4,15.2,6.2,82,2.26
Stratford,New Zealand,2020-03-22,20.7,12.1,0.1,83,2.57
Stratford,New Zealand,2020-03-23,17.5,10.7,5.3,73,2.71
Stratford,New Zealand,2020-03-24,15.4,10.5,0.9,78,2.1
Stratford,New Zealand,2020-03-25,16.1,8.5,0.4,82,1.88
Stratford,New Zealand,2020-03-26,17.2,11.6,6.1,79,2.22
Stratford,New Zealand,2020-03-27,14.5,9.5,12.8,88,1.39
Stratford,New Zealand,2020-03-28,12.2,9.9,4.5,88,1.12
Stratford,New Zealand,2020-03-29,16.4,9.3,0.6,84,1.54
Stratford,New Zealand,2020-03-30,17.5,11.0,0.9,85,2.28
Stratford,New Zealand,2020-03-31,17.2,10.7,0.0,88,2.23
Stratford,New Zealand,2020-04-01,17.9,10.3,0.0,86,2.35
Stratford,New Zealand,2020-04-02,16.9,9.1,0.0,90,2.23
Stratford,New Zealand,2020-04-03,17.1,8.4,0.0,81,2.42
Stratford,New Zealand,2020-04-04,18.3,11.2,0.2,76,2.42
Stratford,New Zealand,2020-04-05,17.9,10.5,0.0,80,2.19
Stratford,New Zealand,2020-04-06,16.8,9.8,0.0,80,1.79
Stratford,New Zealand,2020-04-07,17.2,12.7,5.1,87,1.52
Stratford,New Zealand,2020-04-08,16.5,10.8,0.5,78,1.94
Stratford,New Zealand,2020-04-09,13.8,8.5,1.9,79,1.81
Stratford,New Zealand,2020-04-10,15.1,6.8,0.0,73,2.2
Stratford,New Zealand,2020-04-11,16.7,9.4,0.8,86,1.97
Stratford,New Zealand,2020-04-12,15.8,13.6,21.9,84,1.93
Stratford,New Zealand,2020-04-13,15.0,8.1,2.1,77,1.78
Stratford,New Zealand,2020-04-14,12.4,8.8,1.4,73,2.23
Stratford,New Zealand,2020-04-15,14.8,9.3,1.4,84,1.32
Stratford,New Zealand,2020-04-16,17.3,11.1,10.6,84,1.39
Stratford,New Zealand,2020-04-17,18.0,13.7,9.1,86,1.44
Stratford,New Zealand,2020-04-18,15.8,10.6,0.6,81,1.79
Stratford,New Zealand,2020-04-19,16.2,7.9,0.3,84,1.61
Stratford,New Zealand,2020-04-20,16.0,8.9,0.1,83,1.27
Stratford,New Zealand,2020-04-21,15.9,6.1,0.2,79,1.73
Stratford,New Zealand,2020-04-22,16.7,9.6,0.0,87,1.67
Stratford,New Zealand,2020-04-23,16.0,10.6,0.3,85,1.24
Stratford,New Zealand,2020-04-24,16.7,8.0,0.0,81,1.82
Stratford,New Zealand,2020-04-25,16.3,9.4,0.0,85,1.7
Stratford,New Zealand,2020-04-26,17.4,6.0,0.0,85,1.86
Stratford,New Zealand,2020-04-27,15.8,10.1,0.7,84,1.37
Stratford,New Zealand,2020-04-28,15.4,6.0,0.0,73,1.86
Stratford,New Zealand,2020-04-29,15.9,8.9,0.0,89,1.59
Stratford,New Zealand,2020-04-30,16.5,7.0,0.0,84,1.55
Stratford,New Zealand,2020-05-01,15.9,10.5,0.0,80,1.79
Stratford,New Zealand,2020-05-02,15.6,14.6,26.6,90,1.1
Stratford,New Zealand,2020-05-03,15.7,12.5,37.2,93,0.64
Stratford,New Zealand,2020-05-04,14.6,10.0,3.0,82,1.34
Stratford,New Zealand,2020-05-05,10.7,6.4,7.5,84,1.07
Stratford,New Zealand,2020-05-06,13.6,4.4,0.1,84,1.22
Stratford,New Zealand,2020-05-07,14.8,7.5,0.0,87,1.32
Stratford,New Zealand,2020-05-08,15.7,9.1,0.0,87,1.39
Stratford,New Zealand,2020-05-09,15.2,7.7,0.0,90,1.35
Stratford,New Zealand,2020-05-10,14.9,9.7,0.0,88,1.17
Stratford,New Zealand,2020-05-11,14.5,7.5,0.0,85,1.28
Stratford,New Zealand,2020-05-12,14.3,6.0,0.0,75,1.43
Stratford,New Zealand,2020-05-13,14.6,8.7,0.0,72,1.47
Stratford,New Zealand,2020-05-14,14.7,9.5,0.0,63,1.36
Stratford,New Zealand,2020-05-15,14.4,8.3,0.0,86,1.17
Stratford,New Zealand,2020-05-16,14.2,8.0,0.1,91,1.18
Stratford,New Zealand,2020-05-17,13.9,7.5,0.0,77,1.32
Stratford,New Zealand,2020-05-18,13.8,6.5,0.2,91,1.14
Stratford,New Zealand,2020-05-19,11.2,1.9,0.2,83,1.06
Stratford,New Zealand,2020-05-20,10.1,1.3,0.0,77,1.31
Stratford,New Zealand,2020-05-21,12.1,2.2,0.0,80,1.21
Stratford,New Zealand,2020-05-22,11.4,3.6,0.0,78,1.22
Stratford,New Zealand,2020-05-23,11.7,7.1,0.1,83,1.11
Stratford,New Zealand,2020-05-24,16.1,11.3,57.2,93,0.46
Stratford,New Zealand,2020-05-25,16.9,9.7,1.4,92,0.52
Stratford,New Zealand,2020-05-26,12.7,7.4,0.1,83,1.03
Stratford,New Zealand,2020-05-27,12.2,3.8,0.0,84,1.11
Stratford,New Zealand,2020-05-28,13.1,6.2,0.0,89,1.04
Stratford,New Zealand,2020-05-29,12.2,6.9,2.2,91,0.64
Stratford,New Zealand,2020-05-30,12.7,7.9,0.0,79,1.06
Stratford,New Zealand,2020-05-31,13.5,8.9,5.1,80,0.98
Stratford,New Zealand,2020-06-01,14.3,11.1,16.2,95,0.5
Stratford,New Zealand,2020-06-02,14.7,6.3,0.0,89,1.11
Stratford,New Zealand,2020-06-03,13.5,10.4,13.3,88,1.07
Stratford,New Zealand,2020-06-04,13.4,9.1,11.2,94,0.53
Stratford,New Zealand,2020-06-05,11.8,5.5,7.3,91,0.47
Stratford,New Zealand,2020-06-06,12.6,4.9,3.3,82,0.98
Stratford,New Zealand,2020-06-07,10.9,5.9,0.2,84,0.94
Stratford,New Zealand,2020-06-08,11.8,6.4,0.2,84,0.91
Stratford,New Zealand,2020-06-09,12.4,3.8,0.1,85,0.93
Stratford,New Zealand,2020-06-10,13.4,5.3,0.0,89,0.94
Stratford,New Zealand,2020-06-11,13.0,6.2,0.1,85,0.96
Stratford,New Zealand,2020-06-12,13.4,5.4,4.7,90,0.65
Stratford,New Zealand,2020-06-13,10.7,3.7,0.0,81,0.95
Stratford,New Zealand,2020-06-14,10.4,7.9,8.4,88,0.69
Stratford,New Zealand,2020-06-15,11.2,9.3,5.3,91,0.65
Stratford,New Zealand,2020-06-16,12.3,10.1,19.4,95,0.38
Stratford,New Zealand,2020-06-17,12.5,10.6,33.5,95,0.43
Stratford,New Zealand,2020-06-18,13.1,7.8,25.8,93,0.5
Stratford,New Zealand,2020-06-19,12.5,8.5,2.9,86,0.89
Stratford,New Zealand,2020-06-20,13.2,9.5,1.5,96,0.7
Stratford,New Zealand,2020-06-21,12.9,8.1,0.4,93,0.67
Stratford,New Zealand,2020-06-22,14.0,6.2,0.0,82,1.09
Stratford,New Zealand,2020-06-23,13.4,6.6,0.0,83,1.11
Stratford,New Zealand,2020-06-24,13.3,6.8,2.0,79,1.0
Stratford,New Zealand,2020-06-25,12.3,6.9,9.0,86,0.6
Stratford,New Zealand,2020-06-26,13.7,9.6,7.2,82,1.05
Stratford,New Zealand,2020-06-27,14.1,9.2,6.3,90,0.75
Stratford,New Zealand,2020-06-28,11.9,8.6,4.9,88,0.73
Stratford,New Zealand,2020-06-29,10.0,5.7,7.6,93,0.48
Stratford,New Zealand,2020-06-30,7.6,2.3,1.7,82,0.85
Stratford,New Zealand,2020-07-01,7.9,4.2,1.6,77,1.02
Stratford,New Zealand,2020-07-02,8.9,3.2,1.7,80,0.99
Stratford,New Zealand,2020-07-03,11.0,3.8,0.0,84,0.91
Stratford,New Zealand,2020-07-04,11.8,6.1,1.6,85,1.04
Stratford,New Zealand,2020-07-05,11.6,9.2,12.1,86,1.08
Stratford,New Zealand,2020-07-06,11.7,7.4,3.0,85,0.96
Stratford,New Zealand,2020-07-07,11.6,6.2,10.3,88,0.66
Stratford,New Zealand,2020-07-08,7.5,2.1,11.4,89,0.52
Stratford,New Zealand,2020-07-09,9.6,2.8,0.0,64,1.32
Stratford,New Zealand,2020-07-10,11.2,5.2,0.0,86,0.87
Stratford,New Zealand,2020-07-11,11.5,3.8,0.0,87,0.86
Stratford,New Zealand,2020-07-12,11.8,9.5,10.9,83,0.85
Stratford,New Zealand,2020-07-13,12.9,9.0,9.3,96,0.6
Stratford,New Zealand,2020-07-14,13.1,8.6,6.6,95,0.72
Stratford,New Zealand,2020-07-15,9.0,5.9,11.7,87,0.53
Stratford,New Zealand,2020-07-16,10.2,6.8,9.3,86,0.5
Stratford,New Zealand,2020-07-17,11.4,8.6,1.5,85,0.59
Stratford,New Zealand,2020-07-18,12.5,9.5,1.9,88,0.56
Stratford,New Zealand,2020-07-19,14.6,7.0,0.0,79,1.22
Stratford,New Zealand,2020-07-20,13.1,10.8,10.7,94,0.68
Stratford,New Zealand,2020-07-21,12.2,5.5,3.4,90,0.64
Stratford,New Zealand,2020-07-22,10.9,7.9,6.5,82,1.16
Stratford,New Zealand,2020-07-23,11.5,6.2,0.4,79,1.26
Stratford,New Zealand,2020-07-24,10.1,5.1,0.0,77,1.22
Stratford,New Zealand,2020-07-25,11.3,5.5,0.0,86,1.01
Stratford,New Zealand,2020-07-26,12.0,1.7,0.0,69,1.41
Stratford,New Zealand,2020-07-27,11.7,3.2,0.0,81,1.23
Stratford,New Zealand,2020-07-28,11.5,7.2,0.0,88,0.95
Stratford,New Zealand,2020-07-29,12.1,5.0,0.0,82,1.08
Stratford,New Zealand,2020-07-30,11.7,7.2,0.0,83,1.24
Stratford,New Zealand,2020-07-31,11.6,8.0,0.1,80,1.3
Stratford,New Zealand,2020-08-01,12.0,8.0,0.0,81,1.08
Stratford,New Zealand,2020-08-02,11.9,4.8,0.0,78,1.12
Stratford,New Zealand,2020-08-03,13.0,6.8,0.0,75,1.45
Stratford,New Zealand,2020-08-04,13.8,3.9,0.3,86,1.38
Stratford,New Zealand,2020-08-05,13.6,5.3,0.1,88,1.17
Stratford,New Zealand,2020-08-06,11.8,9.3,26.4,93,0.74
Stratford,New Zealand,2020-08-07,11.5,6.8,5.8,89,0.83
Stratford,New Zealand,2020-08-08,11.0,3.6,0.6,82,0.98
Stratford,New Zealand,2020-08-09,11.7,4.4,0.0,84,1.14
Stratford,New Zealand,2020-08-10,12.6,4.0,0.0,85,1.18
Stratford,New Zealand,2020-08-11,10.4,7.1,10.4,90,0.67
Stratford,New Zealand,2020-08-12,11.1,3.8,0.5,78,1.19
Stratford,New Zealand,2020-08-13,11.6,5.8,0.4,84,0.98
Stratford,New Zealand,2020-08-14,9.7,0.7,0.1,76,1.32
Stratford,New Zealand,2020-08-15,8.7,0.3,0.0,80,1.5
Stratford,New Zealand,2020-08-16,9.8,0.5,0.0,78,1.57
Stratford,New Zealand,2020-08-17,10.6,2.8,0.0,76,1.65
Stratford,New Zealand,2020-08-18,12.5,9.1,8.0,80,1.73
Stratford,New Zealand,2020-08-19,12.5,6.7,9.8,95,0.56
Stratford,New Zealand,2020-08-20,13.0,9.7,8.4,87,1.04
Stratford,New Zealand,2020-08-21,13.2,4.7,0.8,85,1.27
Stratford,New Zealand,2020-08-22,14.2,8.2,3.7,87,1.43
Stratford,New Zealand,2020-08-23,12.4,9.5,8.6,89,0.94
Stratford,New Zealand,2020-08-24,11.2,8.3,2.6,89,1.08
Stratford,New Zealand,2020-08-25,11.6,5.7,7.1,87,1.24
Stratford,New Zealand,2020-08-26,11.2,5.0,0.8,81,1.38
Stratford,New Zealand,2020-08-27,10.8,2.1,1.7,82,1.18
Stratford,New Zealand,2020-08-28,12.6,5.5,1.8,83,1.4
Stratford,New Zealand,2020-08-29,13.5,7.3,0.5,89,1.46
Stratford,New Zealand,2020-08-30,13.5,5.6,0.0,85,1.78
Stratford,New Zealand,2020-08-31,14.0,6.8,0.5,85,1.6
Stratford,New Zealand,2020-09-01,13.0,3.9,1.3,84,1.09
Stratford,New Zealand,2020-09-02,9.6,4.5,5.4,83,1.57
Stratford,New Zealand,2020-09-03,10.7,2.3,0.0,73,2.06
Stratford,New Zealand,2020-09-04,13.7,3.1,0.0,81,2.05
Stratford,New Zealand,2020-09-05,13.9,10.1,0.2,85,1.38
Stratford,New Zealand,2020-09-06,13.5,7.1,17.5,88,1.12
Stratford,New Zealand,2020-09-07,11.2,2.0,0.0,77,1.94
Stratford,New Zealand,2020-09-08,12.4,3.6,0.0,85,2.26
Stratford,New Zealand,2020-09-09,12.8,5.4,0.1,84,1.56
Stratford,New Zealand,2020-09-10,12.2,4.8,7.3,89,1.01
Stratford,New Zealand,2020-09-11,8.3,2.6,6.4,83,1.38
Stratford,New Zealand,2020-09-12,11.9,4.3,0.0,83,1.9
Stratford,New Zealand,2020-09-13,14.0,4.8,0.1,81,1.69
Stratford,New Zealand,2020-09-14,14.0,10.3,3.1,80,1.77
Stratford,New Zealand,2020-09-15,12.9,7.9,0.4,75,2.37
Stratford,New Zealand,2020-09-16,13.6,3.5,0.0,80,1.93
Stratford,New Zealand,2020-09-17,14.0,9.2,15.8,83,1.68
Stratford,New Zealand,2020-09-18,11.4,8.0,2.3,80,1.74
Stratford,New Zealand,2020-09-19,12.8,6.0,0.0,79,1.98
Stratford,New Zealand,2020-09-20,14.0,6.8,0.0,81,1.95
Stratford,New Zealand,2020-09-21,13.8,9.4,0.0,86,1.93
Stratford,New Zealand,2020-09-22,14.5,9.8,0.2,83,2.19
Stratford,New Zealand,2020-09-23,14.2,12.8,12.2,92,0.97
Stratford,New Zealand,2020-09-24,15.1,7.4,9.1,85,1.58
Stratford,New Zealand,2020-09-25,13.9,7.8,0.7,87,1.78
Stratford,New Zealand,2020-09-26,14.1,12.3,44.0,91,1.73
Stratford,New Zealand,2020-09-27,13.6,7.1,1.6,77,2.18
Stratford,New Zealand,2020-09-28,11.1,6.0,1.0,73,2.28
Stratford,New Zealand,2020-09-29,9.6,5.6,0.0,73,1.93
Stratford,New Zealand,2020-09-30,11.9,5.2,0.2,80,2.07
Stratford,New Zealand,2020-10-01,12.7,4.0,0.7,83,1.61
Stratford,New Zealand,2020-10-02,14.8,7.1,0.0,83,2.22
Stratford,New Zealand,2020-10-03,16.4,9.2,0.0,83,2.68
Stratford,New Zealand,2020-10-04,18.8,8.3,0.0,68,3.57
Stratford,New Zealand,2020-10-05,21.1,6.1,0.2,82,3.58
Stratford,New Zealand,2020-10-06,16.9,9.9,2.5,81,2.63
Stratford,New Zealand,2020-10-07,12.9,6.7,0.0,82,2.5
Stratford,New Zealand,2020-10-08,13.2,7.2,1.7,73,2.29
Stratford,New Zealand,2020-10-09,13.2,7.7,3.1,78,1.73
Stratford,New Zealand,2020-10-10,13.6,9.1,1.3,77,2.07
Stratford,New Zealand,2020-10-11,13.3,11.2,33.6,88,1.2
Stratford,New Zealand,2020-10-12,15.8,10.7,28.5,92,1.49
Stratford,New Zealand,2020-10-13,16.7,6.9,0.0,79,2.89
Stratford,New Zealand,2020-10-14,13.6,6.4,0.6,82,1.78
Stratford,New Zealand,2020-10-15,9.9,2.3,0.8,82,1.98
Stratford,New Zealand,2020-10-16,12.8,3.4,0.2,75,2.71
Stratford,New Zealand,2020-10-17,13.0,5.8,1.0,81,2.03
Stratford,New Zealand,2020-10-18,15.2,11.0,3.4,88,1.64
Stratford,New Zealand,2020-10-19,16.2,9.4,12.4,88,1.45
Stratford,New Zealand,2020-10-20,15.9,8.7,0.0,83,1.74
Stratford,New Zealand,2020-10-21,16.2,9.7,1.1,85,2.58
Stratford,New Zealand,2020-10-22,17.5,9.2,5.9,90,2.94
Stratford,New Zealand,2020-10-23,18.2,10.5,1.0,87,2.69
Stratford,New Zealand,2020-10-24,17.1,12.5,1.5,93,1.92
Stratford,New Zealand,2020-10-25,18.1,13.2,0.7,89,2.55
Stratford,New Zealand,2020-10-26,18.5,13.4,2.5,85,2.8
Stratford,New Zealand,2020-10-27,15.7,9.5,37.0,92,0.95
Stratford,New Zealand,2020-10-28,16.2,13.7,1.5,91,1.48
Stratford,New Zealand,2020-10-29,16.6,12.0,3.4,90,1.49
Stratford,New Zealand,2020-10-30,17.3,13.9,8.0,93,1.83
Stratford,New Zealand,2020-10-31,16.9,10.1,5.1,90,1.88
Stratford,New Zealand,2020-11-01,17.1,8.8,0.0,81,3.32
Stratford,New Zealand,2020-11-02,17.3,11.6,7.4,88,1.96
Stratford,New Zealand,2020-11-03,17.1,14.5,6.1,93,1.16
Stratford,New Zealand,2020-11-04,18.7,14.5,6.0,89,1.64
Stratford,New Zealand,2020-11-05,18.7,13.4,48.1,88,1.8
Stratford,New Zealand,2020-11-06,19.9,14.2,3.5,88,2.76
Stratford,New Zealand,2020-11-07,17.3,14.3,16.4,88,2.5
Stratford,New Zealand,2020-11-08,17.5,7.4,33.4,84,2.69
Stratford,New Zealand,2020-11-09,12.0,7.9,29.8,90,1.59
Stratford,New Zealand,2020-11-10,13.4,9.7,6.9,92,1.57
Stratford,New Zealand,2020-11-11,16.7,7.6,0.9,85,2.65
Stratford,New Zealand,2020-11-12,17.1,8.1,0.0,84,3.29
Stratford,New Zealand,2020-11-13,17.8,7.9,0.0,82,3.46
Stratford,New Zealand,2020-11-14,19.0,9.2,0.0,78,3.51
Stratford,New Zealand,2020-11-15,19.0,11.8,1.2,81,3.18
Stratford,New Zealand,2020-11-16,18.7,10.1,1.8,83,3.04
Stratford,New Zealand,2020-11-17,21.0,13.2,1.5,78,4.18
Stratford,New Zealand,2020-11-18,16.3,9.6,11.2,87,1.93
Stratford,New Zealand,2020-11-19,16.0,7.1,0.2,78,3.15
Stratford,New Zealand,2020-11-20,17.5,7.7,0.0,80,3.75
Stratford,New Zealand,2020-11-21,17.0,10.5,0.7,78,3.04
Stratford,New Zealand,2020-11-22,13.4,6.3,0.3,72,3.47
Stratford,New Zealand,2020-11-23,14.6,7.9,6.2,83,2.6
Stratford,New Zealand,2020-11-24,15.3,10.6,67.2,84,1.87
Stratford,New Zealand,2020-11-25,17.5,13.8,33.3,96,1.36
Stratford,New Zealand,2020-11-26,17.7,10.9,1.5,87,2.57
Stratford,New Zealand,2020-11-27,17.3,8.2,2.2,78,3.26
Stratford,New Zealand,2020-11-28,16.2,8.8,16.6,78,3.22
Stratford,New Zealand,2020-11-29,15.7,11.2,3.7,88,1.93
Stratford,New Zealand,2020-11-30,16.1,10.0,24.4,92,1.33
Stratford,New Zealand,2020-12-01,16.5,5.7,0.4,72,2.79
Stratford,New Zealand,2020-12-02,16.6,12.3,1.3,81,3.67
Stratford,New Zealand,2020-12-03,15.8,8.6,0.0,75,3.75
Stratford,New Zealand,2020-12-04,16.4,8.9,0.2,74,3.79
Stratford,New Zealand,2020-12-05,17.0,10.2,4.0,78,3.24
Stratford,New Zealand,2020-12-06,18.5,12.6,6.7,81,3.25
Stratford,New Zealand,2020-12-07,19.1,16.6,25.0,92,1.72
Stratford,New Zealand,2020-12-08,19.2,16.4,28.4,93,1.39
Stratford,New Zealand,2020-12-09,19.4,16.5,30.8,94,1.49
Stratford,New Zealand,2020-12-10,19.8,10.1,0.3,80,3.61
Stratford,New Zealand,2020-12-11,16.0,9.5,1.6,71,3.14
Stratford,New Zealand,2020-12-12,15.1,9.7,0.0,73,3.75
Stratford,New Zealand,2020-12-13,16.6,8.1,0.0,82,3.77
Stratford,New Zealand,2020-12-14,19.6,9.4,0.0,80,4.41
Stratford,New Zealand,2020-12-15,20.9,8.7,0.5,87,4.84
Stratford,New Zealand,2020-12-16,19.7,8.6,0.0,84,5.01
Stratford,New Zealand,2020-12-17,20.7,13.7,0.0,84,4.35
Stratford,New Zealand,2020-12-18,18.9,11.4,0.0,79,4.02
Stratford,New Zealand,2020-12-19,19.6,12.9,0.0,78,3.68
Stratford,New Zealand,2020-12-20,20.7,13.7,0.3,81,3.78
Stratford,New Zealand,2020-12-21,21.0,14.7,2.8,84,2.66
Stratford,New Zealand,2020-12-22,19.4,15.5,2.1,86,2.42
Stratford,New Zealand,2020-12-23,17.8,15.3,27.8,91,1.79
Stratford,New Zealand,2020-12-24,18.1,12.0,1.4,79,3.52
Stratford,New Zealand,2020-12-25,17.2,9.0,0.0,77,3.97
Stratford,New Zealand,2020-12-26,15.1,8.1,0.6,77,3.36
Stratford,New Zealand,2020-12-27,11.9,7.7,7.3,80,2.9
Stratford,New Zealand,2020-12-28,14.3,7.2,0.0,78,3.29
Stratford,New Zealand,2020-12-29,16.5,9.5,0.0,82,3.62
Stratford,New Zealand,2020-12-30,17.8,10.5,0.0,83,4.2
Stratford,New Zealand,2020-12-31,20.0,10.0,0.0,76,4.55
Stratford,New Zealand,2021-01-01,20.2,13.7,2.4,87,3.3
Stratford,New Zealand,2021-01-02,18.4,14.5,5.1,91,2.21
Stratford,New Zealand,2021-01-03,19.8,11.6,3.4,85,3.62
Stratford,New Zealand,2021-01-04,21.3,13.7,2.7,80,4.52
Stratford,New Zealand,2021-01-05,22.6,13.9,1.1,76,4.96
Stratford,New Zealand,2021-01-06,22.7,14.8,0.3,79,4.28
Stratford,New Zealand,2021-01-07,18.9,13.6,18.5,90,2.24
Stratford,New Zealand,2021-01-08,19.8,13.4,26.8,90,3.09
Stratford,New Zealand,2021-01-09,20.2,11.4,0.9,82,3.86
Stratford,New Zealand,2021-01-10,20.0,11.7,0.0,79,4.16
Stratford,New Zealand,2021-01-11,20.0,14.4,0.0,81,3.77
Stratford,New Zealand,2021-01-12,21.5,14.7,1.0,82,4.05
Stratford,New Zealand,2021-01-13,21.4,13.7,1.5,84,3.86
Stratford,New Zealand,2021-01-14,21.5,12.6,0.0,86,4.16
Stratford,New Zealand,2021-01-15,21.9,14.6,0.6,87,4.12
Stratford,New Zealand,2021-01-16,21.3,12.6,6.4,82,3.39
Stratford,New Zealand,2021-01-17,19.7,11.4,6.8,77,3.32
Stratford,New Zealand,2021-01-18,18.3,13.7,1.0,75,3.46
Stratford,New Zealand,2021-01-19,18.5,11.0,12.1,77,3.04
Stratford,New Zealand,2021-01-20,14.5,9.0,2.4,77,2.81
Stratford,New Zealand,2021-01-21,16.1,10.4,1.9,80,2.6
Stratford,New Zealand,2021-01-22,17.9,10.6,0.1,79,3.14
Stratford,New Zealand,2021-01-23,19.6,13.5,1.7,80,3.46
Stratford,New Zealand,2021-01-24,21.4,10.4,0.0,75,4.82
Stratford,New Zealand,2021-01-25,22.8,13.8,0.0,78,5.09
Stratford,New Zealand,2021-01-26,24.1,14.8,0.0,85,5.04
Stratford,New Zealand,2021-01-27,24.2,14.0,0.1,83,4.65
Stratford,New Zealand,2021-01-28,21.4,10.2,1.5,78,2.77
Stratford,New Zealand,2021-01-29,14.8,8.0,0.2,72,3.52
Stratford,New Zealand,2021-01-30,17.2,7.9,0.0,72,3.86
Stratford,New Zealand,2021-01-31,19.5,9.9,0.0,65,4.93
Stratford,New Zealand,2021-02-01,21.0,11.2,0.0,70,4.98
Stratford,New Zealand,2021-02-02,21.9,12.7,0.0,66,5.15
Stratford,New Zealand,2021-02-03,22.2,12.6,0.0,73,4.87
Stratford,New Zealand,2021-02-04,20.6,8.5,0.0,70,4.51
Stratford,New Zealand,2021-02-05,17.9,9.7,0.0,78,3.94
Stratford,New Zealand,2021-02-06,20.9,13.0,0.0,76,4.15
Stratford,New Zealand,2021-02-07,21.5,13.9,0.0,81,3.58
Stratford,New Zealand,2021-02-08,20.3,15.1,1.9,78,3.2
Stratford,New Zealand,2021-02-09,18.9,16.3,23.9,87,1.89
Stratford,New Zealand,2021-02-10,16.9,9.2,2.2,78,2.27
Stratford,New Zealand,2021-02-11,17.4,9.4,0.2,75,3.29
Stratford,New Zealand,2021-02-12,17.7,11.5,0.0,84,2.99
Stratford,New Zealand,2021-02-13,20.6,11.6,0.0,76,3.31
Stratford,New Zealand,2021-02-14,20.6,13.2,2.4,84,2.58
Stratford,New Zealand,2021-02-15,18.2,14.0,46.9,94,1.07
Stratford,New Zealand,2021-02-16,14.5,9.2,0.9,79,2.36
Stratford,New Zealand,2021-02-17,15.6,8.0,0.0,71,3.71
Stratford,New Zealand,2021-02-18,19.0,9.4,0.0,68,4.23
Stratford,New Zealand,2021-02-19,21.4,9.2,0.0,76,4.42
Stratford,New Zealand,2021-02-20,22.1,10.9,0.0,82,4.46
Stratford,New Zealand,2021-02-21,22.8,12.5,0.0,68,4.28
Stratford,New Zealand,2021-02-22,20.2,13.3,0.0,80,3.75
Stratford,New Zealand,2021-02-23,21.3,14.7,0.0,74,4.04
Stratford,New Zealand,2021-02-24,20.9,14.9,0.2,81,3.2
Stratford,New Zealand,2021-02-25,21.7,15.1,0.0,86,2.99
Stratford,New Zealand,2021-02-26,22.0,15.3,1.6,87,2.84
Stratford,New Zealand,2021-02-27,20.3,14.2,1.9,87,2.67
Stratford,New Zealand,2021-02-28,20.7,15.3,0.2,82,2.67
Stratford,New Zealand,2021-03-01,19.6,14.9,0.8,84,2.54
Stratford,New Zealand,2021-03-02,19.8,15.7,2.4,89,2.23
Stratford,New Zealand,2021-03-03,20.3,15.5,5.1,83,2.68
Stratford,New Zealand,2021-03-04,19.6,9.3,2.0,78,3.31
Stratford,New Zealand,2021-03-05,18.6,14.3,2.0,77,3.25
Stratford,New Zealand,2021-03-06,18.1,10.9,7.0,85,1.49
