name,country,region,lat,lon,climate_zone,period_start,period_end,NDVI,EVI,SAVI,NDMI,pixel_count
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-04-15,2022-05-01,0.8669226576995156,0.7729030810922347,0.6637756474637815,0.4498564336327706,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-04-15,2022-05-01,0.20434052410824444,0.084344781373994,0.08371436917807468,-0.13874612021896476,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-04-15,2022-05-01,0.10442251486284776,0.0935616773015475,0.07876110182354747,-0.08245843263334626,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-04-15,2022-05-01,0.806696277351651,0.5925029292261709,0.5303065153269341,0.385782240906954,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2022-04-15,2022-05-01,0.8329097439838554,0.6906406344609847,0.603295508084147,0.3635892957926494,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-04-15,2022-05-01,0.3346336682358339,0.19361821660705059,0.17955132758638243,0.008216070500151641,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-04-15,2022-05-01,0.8051191138638746,0.28008950415367895,0.2985065043697802,0.3129710965552371,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-04-15,2022-05-01,0.5689989310927385,0.2514374375229388,0.24785502566865708,0.10870437435560099,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-04-15,2022-05-01,0.3326915267578954,0.18285919105145515,0.173911775053036,0.1318051551548393,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-04-15,2022-05-01,0.3434320605813733,0.21463340700351455,0.19650111148677205,0.01280796227404474,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2022-04-15,2022-05-01,0.09137022373763637,0.04072599268323215,0.04308599712626154,-0.064689348522753,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-04-15,2022-05-01,0.38668119994807953,0.2191166700033019,0.19649808014322676,0.04504806018432659,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-04-15,2022-05-01,0.5422130837267635,0.3110015059263901,0.28922125780175956,0.15460976013814132,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2022-04-15,2022-05-01,0.5247686920064788,0.36325628019362977,0.31510334753088187,0.11287834386225827,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-04-15,2022-05-01,0.186372413344142,0.11564649604043724,0.1016787807658107,-0.04327027580024192,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2022-04-15,2022-05-01,0.5772991587785707,0.36200150812430776,0.334477018929257,0.131913449300292,51
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-04-15,2022-05-01,0.6489589477716279,0.3728853766083495,0.32759279469713803,0.2265402189352227,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-05-01,2022-05-17,0.10442474987104462,0.08961057364267429,0.0854570103020895,-0.08093235733583211,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-05-01,2022-05-17,0.5706809586498731,0.3626847089273331,0.35482295644402534,0.16285498168686421,47
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-05-01,2022-05-17,0.24766466544259952,0.18161746300198453,0.17466466825634688,0.08480021796321956,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-05-01,2022-05-17,0.15604337746484553,0.12325939418200303,0.12954807937329488,-0.024806242741838833,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-05-01,2022-05-17,0.11498745605550546,0.10448236161329777,0.09817586206256883,-0.08767821336342628,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-05-01,2022-05-17,0.3590215521542905,0.2599473447096012,0.2498533617886829,0.13159772636058323,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-05-01,2022-05-17,0.23668474411519613,0.1727268258235503,0.18010895737466473,0.01882332223699664,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-05-01,2022-05-17,0.09774060126520721,0.0977405919316311,0.07757878141143924,-0.062038783913312114,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-05-01,2022-05-17,0.26768733268500844,0.18368269860988473,0.18104492655495635,-0.023679767285221393,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-05-01,2022-05-17,0.18978325340480143,0.1804259344916351,0.16717480385174985,-0.02175022078161878,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-05-01,2022-05-17,0.13880317313052723,0.12677172421227284,0.11943896936388042,-0.05220365734729264,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-05-01,2022-05-17,0.2548469369693563,0.1888237847656178,0.15957594051084603,-0.01633143494517442,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-05-01,2022-05-17,0.5228262297924443,0.33265559734634215,0.30360764491419895,0.0629840213720045,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2022-05-01,2022-05-17,0.5670655535499981,0.41266939784222917,0.35917804577300005,0.13811700789967454,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2022-05-01,2022-05-17,0.27125739109038044,0.21415119928946702,0.18638964013142212,-0.006885345891193892,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-05-01,2022-05-17,0.5943836740795313,0.4330741375051022,0.3711825986572229,0.1860240578352282,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-05-01,2022-05-17,-0.15494884948487728,-0.026112471723981002,-0.025459802562207322,0.3141652278284461,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-05-01,2022-05-17,0.8390061188080947,0.8015665115778514,0.6635512604292639,0.43862151523935605,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-05-01,2022-05-17,0.20432880236374698,0.12046664330045123,0.10222649679238235,-0.10313772175084157,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-05-01,2022-05-17,0.13734446334870132,0.10062063716435207,0.09148211251740936,-0.0899391168829001,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-05-01,2022-05-17,0.7801150089635329,0.6611523070132427,0.5490838166218793,0.41830368631793474,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2022-05-01,2022-05-17,0.8667668747612315,0.8126126702768672,0.6710509571423133,0.4349540546022968,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-05-01,2022-05-17,0.33069731347940645,0.21429673512838632,0.18838510015060167,0.02309573643325125,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-05-01,2022-05-17,0.14365734703133332,0.19893685713946951,0.10767912321844739,0.027381304957544407,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-05-01,2022-05-17,0.5459064854470456,0.24235403501818334,0.2389824768058565,0.14873431319938665,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-05-01,2022-05-17,0.4225402874269073,0.2161213905774258,0.2133999970374591,0.16079026949035094,54
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-05-01,2022-05-17,0.4528142461306851,0.13644283902069385,0.13781210141298372,0.045141999890879796,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-05-01,2022-05-17,0.5227531261190188,0.3048428378531127,0.2762496317053259,0.15978666704071534,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2022-05-01,2022-05-17,0.5148485397041107,0.6058179616354069,0.4278206808130401,0.2138520620376268,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-05-01,2022-05-17,0.1945613152930498,0.1303937194606146,0.11163219475166027,-0.024631815129789122,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2022-05-01,2022-05-17,0.5839894443557724,0.3503220894791475,0.3298969634821711,0.1303423798194763,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-05-01,2022-05-17,0.9083313500447259,0.5370697796337871,0.5089315305707074,0.5671377443766473,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-05-01,2022-05-17,0.47854077615480256,0.3627943285696014,0.26737948677854156,0.2179406984921876,45
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-05-17,2022-06-02,0.1185696859179842,0.10475879243510142,0.09864600448218454,-0.06576071617446697,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-05-17,2022-06-02,0.44085918466456786,0.3205963177730147,0.29383073076144534,0.13586643452363648,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-05-17,2022-06-02,0.26886115354758355,0.18555378148187873,0.20012414773544254,0.007519330216694388,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-05-17,2022-06-02,0.1582824286245502,0.14370381125039536,0.13023929022564273,0.01511608546920248,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-05-17,2022-06-02,0.13018954013658635,0.1134497817434036,0.11109036471732134,-0.028666124205988096,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-05-17,2022-06-02,0.0836425991561398,0.07857093745599807,0.07327611117351088,-0.09063727405213708,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-05-17,2022-06-02,0.3108770229254781,0.2257031612301706,0.21384496131523978,0.08019664701337624,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-05-17,2022-06-02,0.16770548271688063,0.1446849411850685,0.14309401026315283,-0.03877799356078257,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-05-17,2022-06-02,0.09850337352432581,0.10225580738027484,0.08027624586333192,-0.05902191646535284,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-05-17,2022-06-02,0.2559999818239641,0.19575284483162747,0.18399663553098006,-0.019487148017906738,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-05-17,2022-06-02,0.20891628327867928,0.19372218433946536,0.1747450655424466,0.013878396034979189,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-05-17,2022-06-02,0.14900864279795167,0.14955816151489248,0.13026007027021594,-0.029407611133161878,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-05-17,2022-06-02,0.22789462959306056,0.18121820199313327,0.1442744636547296,-0.01449361227336012,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-05-17,2022-06-02,0.21590382526244234,0.41523377718012033,0.18084765208646814,0.08203711818607695,39
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2022-05-17,2022-06-02,0.5649954037433182,0.4153461789697819,0.36348697017693404,0.15372496964332644,64
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-05-17,2022-06-02,0.5619525557617219,0.5047271980587781,0.39365535410337527,0.21032884822972514,8
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-05-17,2022-06-02,-0.08009389420417516,-0.01824353104984429,-0.017962862779116795,0.10926125460379832,13
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-05-17,2022-06-02,0.7942095690878899,0.7756163495169794,0.6255084784346411,0.3280646581933132,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-05-17,2022-06-02,0.1908096312530581,0.09646241703820499,0.08866029170685252,-0.14194720231704136,58
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-05-17,2022-06-02,0.35810304650362285,0.25476872304786696,0.21829091689216323,0.056968941577978056,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-05-17,2022-06-02,0.7140533481701058,0.2532423199311736,0.2672174222575952,0.2804753619308753,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-05-17,2022-06-02,0.5745659956236031,0.24067568176636758,0.24264870282217976,0.14127534625016608,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-05-17,2022-06-02,0.0479507879965223,0.08723295601649861,0.08493144411195591,-0.0015043062928447619,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-05-17,2022-06-02,0.32766158097898285,0.19803494107272737,0.1621196216135864,0.11829823262467469,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2022-05-17,2022-06-02,0.06864729892667429,0.025802405025929714,0.02737526157864061,-0.07410277701337785,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-05-17,2022-06-02,0.43278132213438436,0.20612137583155857,0.19197062069779103,0.08240338971706598,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-05-17,2022-06-02,0.5270113150614227,0.22877102734010932,0.2156362667156452,0.18906765646934293,51
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-05-17,2022-06-02,0.19739188569018226,0.10949002377695298,0.10140167831799277,-0.025602436471095762,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2022-05-17,2022-06-02,0.6076129862518318,0.40073462014143396,0.3615148879810678,0.17118179197768119,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-05-17,2022-06-02,0.8408164193737745,0.4176704430116773,0.40076673483240033,0.530791823827276,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-05-17,2022-06-02,0.6854543147387073,0.47448203953895257,0.44125031088519273,0.27276025978221036,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-06-02,2022-06-18,0.10367821094876117,0.089085578905211,0.08540624263397774,-0.0750321374962599,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-06-02,2022-06-18,0.448471175536851,0.2919987817092846,0.28392318312441917,0.19224046578236462,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-06-02,2022-06-18,0.28485393086264393,0.2138102693386065,0.21700524862663204,0.015256087250246098,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-06-02,2022-06-18,0.15793916676894204,0.1459190402487559,0.13111393088534937,0.0025703448899849664,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-06-02,2022-06-18,0.11333239623530232,0.09747267457486858,0.09595793718821684,-0.0471742123699151,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-06-02,2022-06-18,0.0785673341434114,0.07335515961668766,0.0692619223944083,-0.09904285441672017,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-06-02,2022-06-18,0.28616736847817736,0.21345568301435006,0.2020938696569756,0.06098697243952344,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-06-02,2022-06-18,0.1285866280260371,0.11783543802429956,0.11561827424948593,-0.05400316410018966,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-06-02,2022-06-18,0.08684846502934873,0.08901575262349588,0.07032590168685382,-0.07015370303814789,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-06-02,2022-06-18,0.20846461560532717,0.17241288698515225,0.15629627822776604,-0.043904541961601574,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-06-02,2022-06-18,0.20917708861833356,0.19526426820680878,0.17541372714637365,0.015193243144448743,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-06-02,2022-06-18,0.144782959238479,0.1394027386295274,0.12581566334265043,-0.04137290045012453,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-06-02,2022-06-18,0.2458739539143294,0.17836784002976663,0.15526653109725247,-0.031008865750958344,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-06-02,2022-06-18,0.5962134811094641,0.4207181816021784,0.37532767381956633,0.146096485305013,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2022-06-02,2022-06-18,0.5604943127810558,0.414866069650534,0.362806037179638,0.13010639899022733,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2022-06-02,2022-06-18,0.25845061228208616,0.2089909449417638,0.18024880528428303,0.005066753701024239,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-06-02,2022-06-18,0.5755963861833533,0.39765487131843774,0.3652965620972235,0.149969827237451,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-06-02,2022-06-18,-0.19649372844380367,-0.027195749110332776,-0.02771654153798258,0.18496200601576512,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-06-02,2022-06-18,0.6853100907669899,0.5546982957225866,0.4830610025715604,0.18755599507194468,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-06-02,2022-06-18,0.19962901862070415,0.09027412938055263,0.0876847397384032,-0.16790667677545107,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-06-02,2022-06-18,0.8035308593935638,0.6916981619463741,0.5994643138135856,0.3728020423275597,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-06-02,2022-06-18,0.8330349156224839,0.751452820282631,0.6311679334725662,0.49004820304243796,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2022-06-02,2022-06-18,0.7666222641564172,0.6735336710069978,0.5691461122124832,0.18752892888141487,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-06-02,2022-06-18,0.3453809845250643,0.26964495457239995,0.22355160104627328,0.0699952694791257,58
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-06-02,2022-06-18,0.49859377364623364,0.23962935231345028,0.23197159779421697,0.17973884216712085,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-06-02,2022-06-18,0.06198245866306384,0.08980496116513437,0.08705571998813619,-0.015167903575704699,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-06-02,2022-06-18,0.3645077640817841,0.2128766879951669,0.19937702039284605,0.03730249624927579,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2022-06-02,2022-06-18,0.06763922314563821,0.0340428098917773,0.030285404913106637,-0.09775852355911054,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-06-02,2022-06-18,0.38780352648333183,0.19214444339687636,0.17220923212310632,0.08070139676840551,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-06-02,2022-06-18,0.5456548067435328,0.3415582664151479,0.2946327338696997,0.19547382095840402,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2022-06-02,2022-06-18,0.5448012007134762,0.30437736714648383,0.27672013896810294,0.16943930221910192,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-06-02,2022-06-18,0.19970431395507593,0.09293355501298312,0.08797273222967272,-0.009693182216166425,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2022-06-02,2022-06-18,0.6222407562771103,0.34918224745742515,0.3338821417094472,0.171123092188341,51
